No,소속구분,소속,직위,성명,재산구분,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,종전가액,증가액,증가액실거래가격,감소액,감소액실거래가격,현재가액,변동사유
5621,1.국회의원,국회,국회의원,홍의락,토지,본인,대지,경상북도 봉화군 봉성면 동양리 470-5번지 486.00㎡,"12,150",0 ,,"1,257 ",,"10,893","일반토지 공시지가에서
주택부속대지 가격으로 수정"
5622,1.국회의원,국회,국회의원,홍의락,토지,본인,대지,경상북도 봉화군 봉성면 동양리 470-9번지 250.00㎡,"5,925",475 ,,0 ,,"6,400",가액변동
5623,1.국회의원,국회,국회의원,홍의락,토지,본인,대지,"경상북도 봉화군 봉성면 우곡리 228번지 1,828.00㎡","13,947",0 ,,"6,084 ",,"7,863","일반토지 공시지가에서
주택부속대지 가격으로 수정"
5624,1.국회의원,국회,국회의원,홍의락,토지,본인,대지,경상북도 봉화군 봉성면 동양리 46번지 43.00㎡,257,28 ,,0 ,,285,가액변동
5625,1.국회의원,국회,국회의원,홍의락,토지,본인,대지,경상북도 봉화군 봉성면 동양리 44번지 48.00㎡,234,4 ,,0 ,,238,가액변동
5626,1.국회의원,국회,국회의원,홍의락,토지,본인,대지,"경상북도 봉화군 봉성면 동양리 45번지 566.00㎡ (940.00㎡
감소)","9,005",0 ,,"5,242 ",,"3,763","공부면적에서 해당면적으로
수정"
5627,1.국회의원,국회,국회의원,홍의락,토지,본인,대지,경상북도 봉화군 봉성면 동양리 276번지 536.00㎡,"1,264",86 ,,0 ,,"1,350",가액변동
5628,1.국회의원,국회,국회의원,홍의락,토지,본인,답,"경상북도 봉화군 봉성면 동양리 256-3번지 6,668.00㎡","46,009","4,001 ",,0 ,,"50,010",가액변동
5629,1.국회의원,국회,국회의원,홍의락,토지,본인,답,"경상북도 봉화군 봉성면 동양리 264번지 3,418.00㎡","8,066",547 ,,0 ,,"8,613",가액변동
5630,1.국회의원,국회,국회의원,홍의락,토지,본인,답,경상북도 봉화군 봉성면 동양리 268번지 962.00㎡,"2,270",154 ,,0 ,,"2,424",가액변동
5631,1.국회의원,국회,국회의원,홍의락,토지,본인,답,경상북도 봉화군 봉성면 동양리 279번지 717.00㎡,"1,419",93 ,,0 ,,"1,512",가액변동
5632,1.국회의원,국회,국회의원,홍의락,토지,본인,답,"경상북도 봉화군 봉성면 창평리 55-4번지 2,556.50㎡","14,163","2,070 ",,0 ,,"16,233",가액변동
5633,1.국회의원,국회,국회의원,홍의락,토지,본인,답,"경상북도 봉화군 봉성면 동양리 274번지 2,965.00㎡","5,603",356 ,,0 ,,"5,959",가액변동
5634,1.국회의원,국회,국회의원,홍의락,토지,본인,전,경상북도 봉화군 봉성면 동양리 285번지 843.00㎡,"2,756",76 ,,0 ,,"2,832",가액변동
5635,1.국회의원,국회,국회의원,홍의락,토지,본인,답,경상북도 봉화군 봉성면 동양리 326번지 129.00㎡,304,21 ,,0 ,,325,가액변동
5636,1.국회의원,국회,국회의원,홍의락,토지,본인,묘지,경상북도 봉화군 봉성면 우곡리 415-2번지 320.00㎡,237,16 ,,0 ,,253,가액변동
5637,1.국회의원,국회,국회의원,홍의락,토지,본인,도로,경상북도 봉화군 봉성면 동양리 41-1번지 140.00㎡,289,34 ,,0 ,,323,가액변동
5638,1.국회의원,국회,국회의원,홍의락,토지,본인,도로,경상북도 봉화군 봉성면 동양리 17-1번지 175.00㎡,362,42 ,,0 ,,404,가액변동
5639,1.국회의원,국회,국회의원,홍의락,토지,본인,하천,경상북도 봉화군 봉화읍 유곡리 271-3번지 126.00㎡,332,24 ,,0 ,,356,가액변동
5640,1.국회의원,국회,국회의원,홍의락,건물,본인,아파트,서울특별시 강남구 도곡동 렉슬아파트 건물 134.90㎡,"1,136,000","40,000 ",,0 ,,"1,176,000",가액변동
5641,1.국회의원,국회,국회의원,홍의락,건물,본인,단독주택,"경상북도 봉화군 봉성면 동양리 대지 940.00㎡ 건물 134.60㎡
(대지 566.00㎡감소)","8,200","1,310 ",,0 ,,"9,510","주택부속대지면적
수정/공시가격 변동"
5642,1.국회의원,국회,국회의원,홍의락,건물,배우자,"아파트
전세(임차)권",대구광역시 북구 구암동 주공그린빌아파트 건물 59.83㎡,"140,000","10,000 ",,0 ,,"150,000",전세금 인상
5643,1.국회의원,국회,국회의원,홍의락,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,배우자,자동차,"2006년식 쏘나타2.0 배기량(2,000cc)","7,330",0 ,,"2,150 ",,"5,180",가액변동
5644,1.국회의원,국회,국회의원,홍의락,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,배우자,자동차,"2014년식 제네시스 배기량(3,342cc)","46,000",0 ,,"12,030 ",,"33,970",가액변동
5645,1.국회의원,국회,국회의원,홍의락,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,배우자,자동차,2015년식 RAY 1.0 배기량(998cc) 증가,0,"10,880 ",,0 ,,"10,880",신규취득
5646,1.국회의원,국회,국회의원,홍의락,예금,본인,,"푸르덴셜생명보험 16,462, 우리은행 24,617(10,351 감소),
농협은행 1,015(13,775 감소), (주)KB손해보험 2,124(708
증가), 메트라이프생명보험 35,270(366 증가), 동양생명보험 0(20,555 감소), 국민은행 18,430(3 증가), 하나은행
167,081(5,966 증가), 교보생명보험 24,000, 동부생명보험
335","326,972","169,881 ",,"207,519 ",,"289,334",지역사무실 운영비용 등으로 사용
5647,1.국회의원,국회,국회의원,홍의락,예금,배우자,,"대신증권 634(187 증가), 국민은행 2,078(267 증가),
하나은행 356,508(83,514 감소), 동양생명보험 35,986, 한화손해보험 14,242(1,672 증가), 롯데손해보험 1,455(499 증가), 대구칠곡신협 500(500 증가), 한화생명보험주식회사
36,006, 우리은행 10,177(8,627 증가)","529,348","347,009 ",,"418,771 ",,"457,586",
5648,1.국회의원,국회,국회의원,홍의락,예금,장남,,"하나은행 1,178(759 감소), 대신증권 7,311(93 증가)","9,155",93 ,,759 ,,"8,489",
5649,1.국회의원,국회,국회의원,홍의락,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,"농협은행 9,803(9,803 증가)",0,"9,803 ",,0 ,,"9,803",정치자금통장
5650,1.국회의원,국회,국회의원,홍의락,유가증권,배우자,상장주식,삼성생명 121주,"14,096",0 ,,786 ,,"13,310",평가액변동
5651,1.국회의원,국회,국회의원,홍의락,채무,배우자,금융기관채무,"현대캐피탈 10,821(10,821 증가)",0,"10,821 ",,0 ,,"10,821",자동차 할부 구입
5652,1.국회의원,국회,국회의원,홍의락,회원권,본인,헬스,리츠칼튼호텔,"20,000",,,,,"20,000",변동없음
5653,1.국회의원,국회,국회의원,홍의락,회원권,배우자,골프,상떼힐 C.C,"18,000",,,,,"18,000",변동없음
5654,1.국회의원,국회,국회의원,홍의락,고지거부 및 등록제외사항,모,,고지거부,,,,,,,독립생계유지
5655,1.국회의원,국회,국회의원,홍익표,건물,본인,아파트,서울특별시 성동구 행당동 행당동한진아파트 건물 114.62㎡,"440,000","13,000 ",,0 ,,"453,000",가액변동
5656,1.국회의원,국회,국회의원,홍익표,건물,본인,"사무실
전세(임차)권","서울특별시 성동구 행당동 무학빌딩 3층 건물 148.00㎡ (건물
148.00㎡ 증가)",,"16,650 ","16,650 ",0 ,,"16,650",사무실 임대보증금
5657,1.국회의원,국회,국회의원,홍익표,건물,부,"아파트
전세(임차)권","경기도 용인시 수지구 동천동 동문굿모닝힐5차아파트 건물
84.91㎡","210,000",0 ,,0 ,,"210,000",변동없음
5658,1.국회의원,국회,국회의원,홍익표,건물,모,아파트,"충청남도 홍성군 홍성읍 고암리 신동아파밀리에아파트 건물
129.67㎡","238,000",0 ,,"18,000 ",,"220,000",가액변동
5659,1.국회의원,국회,국회의원,홍익표,건물,모,"아파트
전세(임차)권",서울특별시 강남구 대치동 은마아파트 건물 84.43㎡,"550,000",0 ,,0 ,,"550,000",변동없음
5660,1.국회의원,국회,국회의원,홍익표,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,본인,자동차,"2012년식 그랜저 배기량(3,342cc)","29,230",0 ,,"4,470 ",,"24,760",가액변동
5661,1.국회의원,국회,국회의원,홍익표,현금,배우자,,현금 감소,"20,000",0 ,,"20,000 ",,0,예금 및 생활비 지출
5662,1.국회의원,국회,국회의원,홍익표,예금,본인,,"푸르덴셜생명보험 37,254(2,310 증가), 신한은행
7,252(17,616 감소), 국민은행 0(17,030 감소)","76,842","2,310 ",,"34,646 ",,"44,506",급여 저축 등
5663,1.국회의원,국회,국회의원,홍익표,예금,배우자,,"푸르덴셜생명보험 29,174(4,984 증가), 현대해상화재보험
12,000, 디지비생명보험㈜ 7,800(3,600 증가), 신한은행
52,558(41,407 증가), 신한생명보험 32,619(2,977 증가),
미래에셋생명보험 2,193","83,376","52,972 ",,4 ,,"136,344",
5664,1.국회의원,국회,국회의원,홍익표,예금,부,,"삼성생명보험 3,408, 국민은행 5(41 감소)","3,454",0 ,,41 ,,"3,413",
5665,1.국회의원,국회,국회의원,홍익표,예금,모,,"국민은행 7,589(2,412 감소), 우리은행 31,518(180 증가), 푸르덴셜생명보험 90,788(6,542 증가), 삼성생명보험 1,452","127,037","6,722 ",,"2,412 ",,"131,347",
5666,1.국회의원,국회,국회의원,홍익표,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,"국민은행 15,004(15,004 증가)",0,"15,004 ",,0 ,,"15,004",예금 항목에서 이동
5667,1.국회의원,국회,국회의원,홍익표,유가증권,배우자,비상장주식,"(주)예인건축연구소 10,000주","50,000",0 ,,0 ,,"50,000",변동없음
5668,1.국회의원,국회,국회의원,홍익표,채무,본인,금융기관채무,"현대캐피탈 0(2,996 감소), 신한은행 150,000","152,996",0 ,,"2,996 ",,"150,000",차량할부금 완납
5669,1.국회의원,국회,국회의원,홍익표,채무,모,금융기관채무,"우리은행 171,000, 푸르덴셜생명보험 16,853(6,004 증가)","181,849","6,004 ",,0 ,,"187,853",보험료 납입을 위한 자동대출
5670,1.국회의원,국회,국회의원,홍익표,채무,모,건물임대채무,"충청남도 홍성군 홍성읍 고암리 신동아파밀리에아파트
임대보증금","133,000",0 ,,0 ,,"133,000",변동없음
5671,1.국회의원,국회,국회의원,홍일표,토지,본인,대지,인천광역시 남구 학익동 252-47번지 191.00㎡,"239,132","3,820 ",,0 ,,"242,952",가액변동
5672,1.국회의원,국회,국회의원,홍일표,토지,본인,대지,인천광역시 남구 학익동 252-14번지 129.00㎡,"166,668","2,709 ",,0 ,,"169,377",가액변동
5673,1.국회의원,국회,국회의원,홍일표,토지,부,임야,"경상북도 군위군 고로면 화북리 산 296번지 59,679.00㎡","16,590","1,492 ",,0 ,,"18,082",가액변동
5674,1.국회의원,국회,국회의원,홍일표,토지,부,임야,"충청남도 홍성군 홍동면 문당리 산 53-1번지 6,744.00㎡","17,939",607 ,,0 ,,"18,546",가액변동
5675,1.국회의원,국회,국회의원,홍일표,토지,부,전,충청남도 홍성군 홍동면 문당리 197-7번지 460.00㎡,"5,428",644 ,,0 ,,"6,072",가액변동
5676,1.국회의원,국회,국회의원,홍일표,토지,부,전,충청남도 홍성군 홍동면 문당리 197-6번지 463.00㎡,"5,463",278 ,,0 ,,"5,741",가액변동
5677,1.국회의원,국회,국회의원,홍일표,토지,부,답,"충청남도 홍성군 홍동면 문당리 713-1번지 2,776.20㎡","30,538","2,776 ",,0 ,,"33,314",가액변동
5678,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"경기도 고양시 일산동구 풍동 신성프라자 대지 8.09㎡중
4.04㎡ 건물 26.77㎡ 중 13.39㎡","37,652",0 ,,425 ,,"37,227",가액변동(1/2지분소유)
5679,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"서울특별시 도봉구 쌍문동 엘지트윈빌1 대지 268.54㎡ 중
9.35㎡ 건물 701.51㎡ 중 24.43㎡","73,162","1,477 ",,0 ,,"74,639",가액변동(1/4지분소유)
5680,1.국회의원,국회,국회의원,홍일표,건물,본인,아파트,"서울특별시 양천구 목동 목동신시가지(아) 건물 145.13㎡ 중
72.57㎡","416,000",0 ,,0 ,,"416,000",가액변동 없음(1/2지분소유)
5681,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"서울특별시 도봉구 쌍문동 1층 대지 23.32㎡ 중 5.83㎡건물
60.95㎡ 중 15.24㎡","45,629",921 ,,0 ,,"46,550",가액변동(1/4지분소유)
5682,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"서울특별시 도봉구 쌍문동 1층 대지 43.96㎡ 중 10.99㎡건물
114.87㎡ 중 28.72㎡","156,675",0 ,,"68,936 ",,"87,739",가액변동(1/4지분소유)
5683,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"서울특별시 도봉구 쌍문동 1층 대지 1.07㎡ 중 1.02㎡건물
10.66㎡ 중 2.67㎡","7,982",161 ,,0 ,,"8,143",가액변동(1/4지분소유)
5684,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"서울특별시 도봉구 쌍문동 1층 대지 6.20㎡ 중 1.55㎡건물
16.20㎡ 중 4.05㎡","12,129",244 ,,0 ,,"12,373",가액변동(1/4지분소유)
5685,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"서울특별시 도봉구 쌍문동 1층 대지 2.88㎡ 중 0.72㎡건물
7.54㎡ 중 1.89㎡","5,639",114 ,,0 ,,"5,753",가액변동(1/4지분소유)
5686,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"서울특별시 도봉구 쌍문동 1층 대지 6.19㎡ 중 1.55㎡건물
16.19㎡ 중 4.05㎡","12,124",245 ,,0 ,,"12,369",가액변동(1/4지분소유)
5687,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"서울특별시 도봉구 쌍문동 1층 대지 3.67㎡ 중 0.92㎡건물
9.55㎡ 중 2.39㎡","7,175",145 ,,0 ,,"7,320",가액변동(1/4지분소유)
5688,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"서울특별시 도봉구 쌍문동 1층 대지 7.69㎡ 중 1.92㎡건물
20.10㎡ 중 5.03㎡","15,037",303 ,,0 ,,"15,340",가액변동(1/4지분소유)
5689,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"서울특별시 도봉구 쌍문동 1층 대지 3.43㎡ 중 0.86㎡건물
8.98㎡ 중 2.25㎡","6,728",135 ,,0 ,,"6,863",가액변동(1/4지분소유)
5690,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"서울특별시 도봉구 쌍문동 1층 대지 7.23㎡ 중 1.81㎡건물
18.90㎡ 중 4.73㎡","14,159",286 ,,0 ,,"14,445",가액변동(1/4지분소유)
5691,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"서울특별시 도봉구 쌍문동 1층 대지 7.83㎡ 중 1.96㎡건물
20.47㎡ 중 5.12㎡","15,332",310 ,,0 ,,"15,642",가액변동(1/4지분소유)
5692,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"서울특별시 도봉구 쌍문동 1층 대지 7.83㎡ 중 1.96㎡건물
20.47㎡ 중 5.12㎡","15,332",310 ,,0 ,,"15,642",가액변동(1/4지분소유)
5693,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"서울특별시 도봉구 쌍문동 1층 대지 6.81㎡ 중 1.70㎡건물
17.80㎡ 중 4.45㎡","13,315",268 ,,0 ,,"13,583",가액변동(1/4지분소유)
5694,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"서울특별시 도봉구 쌍문동 1층 대지 6.81㎡ 중 1.70㎡건물
17.80㎡ 중 4.45㎡","13,315",268 ,,0 ,,"13,583",가액변동(1/4지분소유)
5695,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"서울특별시 도봉구 쌍문동 1층 대지 9.95㎡ 중 2.49㎡건물
26.00㎡ 중 6.50㎡","19,475",394 ,,0 ,,"19,869",가액변동(1/4지분소유)
5696,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"서울특별시 도봉구 쌍문동 1층 대지 28.61㎡ 중 7.15㎡건물
74.77㎡ 중 18.69㎡","55,968","1,130 ",,0 ,,"57,098",가액변동(1/4지분소유)
5697,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"서울특별시 도봉구 쌍문동 1층 대지 9.27㎡ 중 2.31㎡건물
24.15㎡ 중 6.04㎡","18,078",365 ,,0 ,,"18,443",가액변동(1/4지분소유)
5698,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"서울특별시 도봉구 쌍문동 1층 대지 18.48㎡ 중 4.62㎡건물
48.30㎡ 중 12.08㎡","36,159",730 ,,0 ,,"36,889",가액변동(1/4지분소유)
5699,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"서울특별시 도봉구 쌍문동 1층 대지 9.37㎡ 중 2.34㎡건물
24.50㎡ 중 6.13㎡","18,326",370 ,,0 ,,"18,696",가액변동(1/4지분소유)
5700,1.국회의원,국회,국회의원,홍일표,건물,본인,상가,"서울특별시 도봉구 쌍문동 1층 대지 40.90㎡ 중 10.22㎡건물
106.55㎡ 중 26.64㎡","79,879","1,615 ",,0 ,,"81,494",가액변동(1/4지분소유)
5701,1.국회의원,국회,국회의원,홍일표,건물,본인,아파트,"인천광역시 남구 주안동 더월드스테이트 아파트 건물
59,996.00㎡ (건물 59,996.00㎡ 증가)",,"184,000 ","289,000 ",0 ,,"184,000",매입
5702,1.국회의원,국회,국회의원,홍일표,건물,배우자,상가,"경기도 고양시 일산동구 풍동 신성프라쟈 대지 8.09㎡중
4.04㎡ 건물 26.77㎡ 중 13.38㎡","37,652",0 ,,425 ,,"37,227",가액변동(1/2지분소유)
5703,1.국회의원,국회,국회의원,홍일표,건물,배우자,아파트,"서울특별시 양천구 목동 목동신시가지(아) 건물 145.13㎡ 중
72.57㎡","416,000",0 ,,0 ,,"416,000",가액변동 없음(1/2지분소유)
5704,1.국회의원,국회,국회의원,홍일표,건물,배우자,"아파트
전세(임차)권","인천광역시 남구 주안6동 더월드스테이트 아파트 건물
60.00㎡","210,000",0 ,,0 ,,"210,000",변동없음
5705,1.국회의원,국회,국회의원,홍일표,건물,부,단독주택,충청남도 홍성군 홍동면 문당리 대지 317.00㎡ 건물 66.77㎡,"22,600",0 ,,0 ,,"22,600",가액변동 없음
5706,1.국회의원,국회,국회의원,홍일표,건물,모,아파트,충청남도 홍성군 홍성읍 오관리 현대아파트 건물 84.87㎡,"102,000",0 ,,"9,000 ",,"93,000",가액변동
5707,1.국회의원,국회,국회의원,홍일표,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,본인,자동차,"2005년식 SM5 배기량(2,000cc)","8,000",0 ,,"5,000 ",,"3,000",가액변동
5708,1.국회의원,국회,국회의원,홍일표,예금,본인,,"대우증권 2, 신한은행 438,885(61,872 감소), 노란우산공제회
3,000(3,000 증가), NH투자증권 9, 신한금융투자(주)
25,288(3,038 증가), 농협은행 13,384(9,234 증가), 국민은행
10,251(1 증가), 교보생명보험 27,000(4,200 증가)","560,218","432,345 ",,"474,744 ",,"517,819",주택구입으로 인한 감소
5709,1.국회의원,국회,국회의원,홍일표,예금,배우자,,"푸르덴셜생명보험 212,038(36,000 증가), 하나은행
114,588(89,497 감소), 삼성화재해상보험 290(240 증가), 삼성생명보험 30,000(3,000 증가), 신한은행 3,750(5,423 감소), 중소기업은행 9,155(928 증가), 동양생명보험 212,536(25,302 증가), 신한생명보험 12,563(3,252 증가), 대우증권 134,990(23,479 증가), 한국투자증권 21,690(2,917
증가)","751,402","209,620 ",,"209,422 ",,"751,600",
5710,1.국회의원,국회,국회의원,홍일표,예금,부,,"농협은행 10,000(10,000 증가), 농협중앙회 4,934(14,640
감소), 풀무신협 510(15 증가), 홍성군산림조합 40(1 증가)","20,108","10,036 ",,"14,660 ",,"15,484",
5711,1.국회의원,국회,국회의원,홍일표,예금,모,,"풀무신협 1,131(7,916 감소)","9,047",12 ,,"7,928 ",,"1,131",
5712,1.국회의원,국회,국회의원,홍일표,예금,차남,,"푸르덴셜생명보험 82,584, 하나은행 18,463(463 증가),
우체국 78(636 감소), 신한은행 4,174(1,165 증가)","104,307","15,428 ",,"14,436 ",,"105,299",
5713,1.국회의원,국회,국회의원,홍일표,유가증권,본인,비상장주식,"엔티모아 40,000주","200,000",0 ,,0 ,,"200,000",증권매입
5714,1.국회의원,국회,국회의원,홍일표,유가증권,배우자,상장주식,"맥쿼리인프라 10,300주, 한국ANKOR유전 25,572주","137,809","12,154 ",,"14,448 ",,"135,515",
5715,1.국회의원,국회,국회의원,홍일표,유가증권,배우자,회사채,"우리은행조건부 50,000주(50,000주 증가), 칼11차유1-7
30,000주, 한진해운 76-1 0주(21,000주 감소)","51,000","50,000 ",,"21,000 ",,"80,000",
5716,1.국회의원,국회,국회의원,홍일표,채권,본인,,사인간채권 감소,"420,000",0 ,,"20,000 ",,"400,000",일부환수
5717,1.국회의원,국회,국회의원,홍일표,채무,본인,,사인간채무 증가,0,"75,000 ",,0 ,,"75,000",주택구입자금 대출
5718,1.국회의원,국회,국회의원,홍일표,채무,본인,건물임대채무,서울특별시 도봉구 쌍문동 1층 임대보증금,"62,500",0 ,,0 ,,"62,500",변동사항없음
5719,1.국회의원,국회,국회의원,홍일표,채무,본인,건물임대채무,경기도 고양시 일산동구 풍동 신성프라자 임대보증금 감소,"30,000","20,000 ",,"30,000 ",,"20,000",건물임대계약만료 및 신규계약
5720,1.국회의원,국회,국회의원,홍일표,채무,본인,건물임대채무,서울특별시 도봉구 쌍문동 엘지트윈빌1 임대보증금 증가,"17,500","25,000 ",,"17,500 ",,"25,000",건물임대계약만료 및 신규계약
5721,1.국회의원,국회,국회의원,홍일표,채무,본인,건물임대채무,"인천광역시 남구 주안동 더월드스테이트 아파트 임대보증금
증가",0,"26,000 ",,0 ,,"26,000",건물임대보증금
5722,1.국회의원,국회,국회의원,홍일표,채무,배우자,금융기관채무,"중소기업은행 50,000","50,000",0 ,,0 ,,"50,000",변동사항없음
5723,1.국회의원,국회,국회의원,홍일표,회원권,본인,골프,국제컨트리클럽 증가,"34,800",200 ,,0 ,,"35,000",가액변동
5724,1.국회의원,국회,국회의원,홍일표,고지거부 및 등록제외사항,장남,,고지거부,,,,,,,독립생계유지
5725,1.국회의원,국회,국회의원,홍종학,토지,배우자,대지,경기도 평택시 지산동 757-57번지 12.00㎡중 0.53㎡,997,11 ,,0 ,,"1,008",가액변동
5726,1.국회의원,국회,국회의원,홍종학,건물,본인,"아파트
전세(임차)권","서울특별시 강남구 압구정동 압구정신현대아파트 건물
157.80㎡","750,000",0 ,,0 ,,"750,000",변동없음
5727,1.국회의원,국회,국회의원,홍종학,건물,본인,아파트,"서울특별시 강남구 압구정동 한양아파트 건물 104.00㎡ 중
52.23㎡","416,000","28,000 ",,0 ,,"444,000",가액변동
5728,1.국회의원,국회,국회의원,홍종학,건물,배우자,아파트,"서울특별시 강남구 압구정동 한양 아파트 건물 104.00㎡중
52.23㎡","416,000","28,000 ",,0 ,,"444,000",가액변동
5729,1.국회의원,국회,국회의원,홍종학,건물,배우자,상가,"서울특별시 중구 충무로5가 대지 382.50㎡ 중 95.63㎡ 건물
857.28㎡ 중 214.32㎡ (대지 지분면적 95.63㎡ 증가, 건물 지분면적 214.32㎡ 증가)",,"865,316 ","865,316 ",0 ,,"865,316",증여
5730,1.국회의원,국회,국회의원,홍종학,건물,장녀,상가,"서울특별시 중구 충무로5가 대지 382.50㎡ 중 95.63㎡ 건물
857.28㎡ 중 214.32㎡ (대지 지분면적 95.63㎡ 증가, 건물 지분면적 214.32㎡ 증가)",,"865,316 ","865,316 ",0 ,,"865,316",증여
5731,1.국회의원,국회,국회의원,홍종학,예금,본인,,"상호저축은행중앙회 0(122,880 감소), 삼성생명보험 25,750 (3,000 증가), 우리은행 4,563(606 감소), 한국교직원공제회 52,684(3,567 증가), 신한은행 1,061(605 증가), 우체국
115,779(20,500 증가), 농협은행 0(85,602 감소), 민국상호 저축은행 0(41,519 감소), 씨티은행 3,805(1,664 증가), 씨티 은행(국외) 0(10,667 감소), 국민은행 10,433(191 증가), 한국산업은행 345,124(295,124 증가), 웰컴저축은행 50,000 (50,000 증가), 엔에이치저축은행(주) 49,000(1,000 증가),
대신저축은행 0(50,000 감소), OSB저축은행 50,000(50,000 증가)","593,822","602,651 ",,"488,274 ",,"708,199","급여저축으로 인한 예금 증가 및 생활비, 정치자금계좌 항목 이동 등으로 인한 감소"
5732,1.국회의원,국회,국회의원,홍종학,예금,배우자,,"웰컴저축은행 48,000(48,000 증가), 하나은행 50,354(523증가), 국민은행 45,817(736 증가), 신한은행 19,476(102,213감소), 우체국 403,530(3,529 감소), 한국산업은행 23(8,181 감소), SBI저축은행 48,000, 엔에이치저축은행(주) 49,000(1,000 증가), 상호저축은행중앙회 98,000(1,000증가)","824,864","736,673 ",,"799,337 ",,"762,200",
5733,1.국회의원,국회,국회의원,홍종학,예금,장녀,,"하나은행 15,600(2,400 증가), 스탠다드차타드은행 392(119
증가)","13,473","2,519 ",,0 ,,"15,992",
5734,1.국회의원,국회,국회의원,홍종학,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,"농협은행 65,548(65,548 증가)",0,"65,548 ",,0 ,,"65,548",예금 항목에서 이동
5735,1.국회의원,국회,국회의원,홍종학,회원권,배우자,콘도미니엄,대명레저산업,"28,800",,,,,"28,800",변동없음
5736,1.국회의원,국회,국회의원,홍종학,고지거부 및 등록제외사항,모,,등록제외,,,,,,,사망
5737,1.국회의원,국회,국회의원,홍지만,건물,본인,아파트,"서울특별시 양천구 목동 목동신시가지아파트 건물 0.00㎡
(건물 93.02㎡감소)","578,000",0 ,,"578,000 ","880,000",0,매도
5738,1.국회의원,국회,국회의원,홍지만,건물,본인,아파트,"대구광역시 달서구 이곡동 성서푸른마을아파트 건물
134.94㎡ 중 67.47㎡","96,000","12,000 ",,0 ,,"108,000",가액변동
5739,1.국회의원,국회,국회의원,홍지만,건물,본인,"사무실
전세(임차)권",대구광역시 달서구 죽전동 복영빌딩 3층 건물 240.77㎡,"30,000",0 ,,0 ,,"30,000",변동없음
5740,1.국회의원,국회,국회의원,홍지만,건물,배우자,아파트,"대구광역시 달서구 이곡동 성서푸른마을아파트 건물
134.94㎡ 중 67.47㎡","96,000","12,000 ",,0 ,,"108,000",가액변동
5741,1.국회의원,국회,국회의원,홍지만,건물,배우자,"아파트
전세(임차)권","서울특별시 서초구 반포2동 래미안퍼스티지아파트 건물
84.93㎡ (건물 152.28㎡ 감소)","300,000",0 ,,0 ,,"300,000",건물면적 정정
5742,1.국회의원,국회,국회의원,홍지만,건물,배우자,"사무실
전세(임차)권",서울특별시 용산구 한남동 현대리버티하우스 건물 274.68㎡,"50,000",0 ,,0 ,,"50,000",변동없음
5743,1.국회의원,국회,국회의원,홍지만,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,본인,자동차,"2008년식 QM5 배기량(1,995cc) 감소","13,230",0 ,,"13,230 ","10,000",0,매도
5744,1.국회의원,국회,국회의원,홍지만,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,본인,자동차,"2012년식 그랜드 카니발리무진 배기량(3,470cc) 감소","8,782",0 ,,"8,782 ","8,782",0,"보증금 없는 리스차량,
신고대상 제외"
5745,1.국회의원,국회,국회의원,홍지만,부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기,본인,자동차,"2013년식 알페온 배기량(2,384cc) 감소","24,040",0 ,,"24,040 ","19,670",0,"매도(할부해지, 채무승계
매도)"
